20/01/2016	00:00	1.3	85	300	1	0	0	0
20/01/2016	01:00	0.6	86	300	2	0	0	0
20/01/2016	02:00	0.4	87	330	2	0	0	0
20/01/2016	03:00	0.8	85	10	1	0	0	0
20/01/2016	04:00	1.1	80	300	1	0	0	0
20/01/2016	05:00	1.2	77	0	0	0	0	0
20/01/2016	06:00	1.2	68	170	1	0	0	0
20/01/2016	07:00	1.1	65	240	1	0	0	0
20/01/2016	08:00	0.9	70	250	1	40000	0	0
20/01/2016	09:00	1	71	330	1	240000	0	0
20/01/2016	10:00	2.2	67	320	1	530000	15	0
20/01/2016	11:00	3.9	64	140	1	890000	28	0
20/01/2016	12:00	7.4	46	140	2	1790000	58	0
20/01/2016	13:00	8.3	47	140	1	1830000	58	0
20/01/2016	14:00	9.5	46	140	1	1520000	58	0
20/01/2016	15:00	8.3	50	310	1	1110000	59	0
20/01/2016	16:00	5.4	59	310	4	600000	57	0
20/01/2016	17:00	3.5	70	320	5	40000	13	0
20/01/2016	18:00	2.6	75	320	4	0	0	0
20/01/2016	19:00	1.8	78	320	3	0	0	0
20/01/2016	20:00	1.1	80	330	4	0	0	0
20/01/2016	21:00	0.8	81	330	4	0	0	0
20/01/2016	22:00	0.5	81	330	4	0	0	0
20/01/2016	23:00	0.2	82	330	3	0	0	0
21/01/2016	00:00	-0.2	82	320	4	0	0	0
21/01/2016	01:00	-0.4	82	320	3	0	0	0
21/01/2016	02:00	-0.6	82	320	4	0	0	0
21/01/2016	03:00	-0.7	82	340	4	0	0	0
21/01/2016	04:00	-0.9	82	330	3	0	0	0
21/01/2016	05:00	-1	82	330	3	0	0	0
21/01/2016	06:00	-1	81	330	4	0	0	0
21/01/2016	07:00	-1.3	82	330	3	0	0	0
21/01/2016	08:00	-1.4	82	330	3	20000	0	0
21/01/2016	09:00	-1.1	81	330	2	80000	0	0
21/01/2016	10:00	2.1	68	150	1	660000	22	0
21/01/2016	11:00	6.1	50		2	1480000	59	0.2
21/01/2016	12:00	7.7	45		2	1730000	59	0
